NB_DECES_PIETON;NB_BLESSES_PIETON;NB_DECES_VELO;NB_BLESSES_VELO;RUE_ACCDN;CD_GENRE_ACCDN
0;1;0;0;;32
0;1;0;0;PRINCIPALE;32
0;0;0;1;LANGLOIS;33
0;1;0;0;RG MCCUTCHEON;32
0;0;0;0;CH DU BARRAGE;33
0;1;0;0;ACADEMIE;32
0;0;0;0;JUTRAS E;32
0;0;0;1;BD JUTRAS E;33
0;0;0;1;BOIS FRANC N;33
0;0;0;1;GIROUARD;33
0;0;0;1;JUTRAS O;33
0;0;0;1;JUTRAS E;33
0;0;0;1;BOIS FRANCS S;33
0;0;0;2;RG 4;33
0;0;0;1;DE BIGARRE;33
0;0;0;0;LACTANTIA;33
0;1;0;0;N-D O;32
0;0;0;1;ST JEAN BAPTISTE;33
0;1;0;0;AV PIE X;32
0;0;0;1;N-D O;33
0;0;0;1;BD BOIS FRANCS S;33
0;1;0;0;;32
0;1;0;0;;32
0;0;0;1;BD PIERRE ROUX;33
0;0;0;1;BD BOIS FRANCS S;33
0;0;0;1;ST PAUL;33
0;0;0;1;DUCHARME;33
0;1;0;0;ARTHABASKA O;32
0;1;0;0;BD JUTRAS E;32
0;0;0;1;DE BIGARRE;33
0;1;0;0;N-D O;32
0;0;0;1;JUTRAS E;33
0;0;0;1;BOIS FRANCS S;33
0;0;0;1;DES BOIS FRANCS S;33
0;0;0;1;N-D E;33
0;0;0;1;GIROUARD;33
0;1;0;0;BD JUTRAS E;32
0;1;0;0;DES BOIS FRANCS N;32
0;0;0;1;BD JUTRAS E;33
0;0;0;1;N-D E;33
0;0;0;1;BOIS FRANCS N;33
0;0;0;1;PICHE;33
0;2;0;0;LEDA;32
0;1;0;0;BD ARTHABASKA;32
0;0;0;1;ST EDMOND;33
0;1;0;0;BD COAKLEY;32
0;0;0;1;CHASSE;33
1;1;0;0;BD OLIVIER;32
0;1;0;0;MAIN;32
0;1;0;0;;32
0;1;0;0;MONCION;32
0;2;0;0;RTE 117;32
0;0;0;1;CH DE LAC STE MARIE;33
0;1;0;0;BD DESJARDINS;32
0;1;0;0;RTE 105;32
0;1;0;0;BD PAQUETTE;32
0;1;0;0;HENRY BOURASSA;32
0;1;0;0;;32
0;1;0;0;DE LA MADONE;32
0;0;1;0;BD ALBINY PAQUETTE;33
0;1;0;0;BD ALBINY PAQUETTE;32
0;1;0;0;PRINCIPALE;32
1;0;0;0;DE LA MADONE;32
0;1;0;0;BD ALBINY PAQUETTE;32
0;1;0;0;PRINCIPALE;32
0;1;0;0;;32
0;0;0;1;RTE 321 N;33
0;0;0;1;GUY LAFLEUR;33
0;1;0;0;DES PIONNIERS FACE;32
0;2;0;0;4E RUE E;32
0;1;0;0;6E RUE O;32
0;0;0;1;PRINCIPALE S FACE;33
0;0;2;0;CH LANOIX;33
0;1;0;0;1RE RUE O;32
1;0;0;0;RTE;32
0;1;0;0;PL 300 EN FACE;32
0;1;0;0;2E RUE E;32
0;0;0;1;1RE RUE O;33
0;1;0;0;PRINCIPALE;32
0;0;1;0;2E RUE E;33
0;1;0;0;2E RUE E;32
0;1;0;0;2E RUE E;32
0;0;0;0;2E RUE E;32
0;0;0;1;2E RUE E;33
0;1;0;0;2E RUE E;32
0;1;0;0;2E RUE E;32
0;0;0;1;2E RUE E;33
0;1;0;0;RTE 393 N;32
0;1;0;0;2E RUE E;32
0;1;0;0;3E AV;32
0;1;0;0;4E AV;32
0;1;0;0;;32
0;1;0;0;9E RUE;32
0;0;0;1;AV CADILLAC;33
0;0;0;1;BOUCHARD;33
0;1;0;0;3E AV;32
0;1;0;0;CLOUTIER;32
0;1;0;0;7E RUE;32
0;0;0;1;BD SABOURIN;33
0;0;0;1;PINARD ET LAUZON;33
0;0;0;1;8E RUE;33
0;0;0;1;;33
0;1;0;0;4E AV;32
0;0;0;1;4E AV;33
0;1;0;0;7E RUE;32
0;1;0;0;7E RUE;32
0;1;0;0;RTE 117;32
0;1;0;0;4E AV;32
0;1;0;0;3E AV;32
0;1;0;0;3E AV;32
0;1;0;0;ROYAL;32
0;1;0;0;CH TREMOY;32
0;1;0;0;BD RIDEAU;32
0;1;0;0;13E RUE;32
0;1;0;0;BD DE L UNIVERSITE;32
0;1;0;0;GAMBLE O;32
0;1;0;0;BD RIDEAU;32
0;0;0;1;PERREAULT E;33
0;1;0;0;AV LARIVIERE;32
0;1;0;0;BD RIDEAU;32
0;1;0;0;;32
0;0;0;1;LARIVIERE;33
0;1;0;0;BD RIDEAU;32
0;0;0;1;DU LAC;33
0;1;0;0;MERCIER;32
0;1;0;0;PRINCIPALE;32
0;0;0;1;RICHARD;33
0;1;0;0;MANTHA;32
0;1;0;0;PERREAULT E;32
0;1;0;0;PRINCIPALE;32
0;1;0;0;10E RUE;32
0;1;0;0;DU TERMINUS;32
0;1;0;0;BD QUEBEC;32
0;1;0;0;AV DU LAC;32
0;1;0;0;LALIBERTE;32
0;1;0;0;RTE DES PIONNIERS;32
1;0;0;0;;32
0;1;0;0;MOSE FACE;32
0;0;0;1;4E AV O;33
0;1;0;0;AV 10E;32
0;1;0;0;CH KIPAWA;32
0;1;0;0;CH KIPAWA;32
0;0;0;1;DES OBLATS N;33
0;1;0;0;N-D;32
0;0;0;1;N-D;33
0;1;0;0;CHAMPLAIN;32
0;0;0;1;N-D;33
0;1;0;0;N-D;32
0;1;0;0;PAPINEAU;32
0;0;0;1;PELLETIER;33
0;1;0;0;LANAUDIERE;32
0;1;0;0;DE LA VISITATION;32
0;1;0;0;CH JOLIETTE;32
0;0;0;1;;33
0;1;0;0;DE LANAUDIERE;32
0;1;0;0;BD MANSEAU;32
0;0;0;1;PETITE NORAIE;33
0;1;0;0;VISITATION;32
0;1;0;0;2E RUE;32
0;0;0;2;DE LANAUDIERE;33
0;1;0;0;VISITATION;32
0;1;0;0;DU JUGE GUILBAULT;32
0;0;0;1;DE LA VISITATION;33
0;0;0;1;ST CHARLES BORROMEE N;33
0;0;0;1;ST VIATEUR;33
0;1;0;0;DE LANAUDIERE;32
0;0;0;1;RTE 343;33
0;1;0;0;CH ST JACQUES MALO TRANSPORT;32
0;1;0;0;CH DES PRAIRIES;32
0;0;0;1;RTE 158;33
0;1;0;0;N-D;32
0;1;0;0;LANAUDIERE;32
0;0;0;1;ST PIERRE S;33
0;0;0;1;JUGE GUILBAULT;33
0;0;0;1;BORDELEAU;33
0;0;0;1;DES TOURELLES;33
0;0;0;1;;33
0;1;0;0;VISITATION;32
0;0;0;1;BABY;33
0;0;0;1;JUGE GUIBAULT;33
0;0;0;1;RTE 343;33
0;1;0;0;PAPINEAU;32
1;0;0;0;;32
0;0;0;1;RICHARD;33
0;0;0;1;BEAUDRY S;33
0;0;0;1;TACHE;33
0;1;0;0;FIRESTONE;32
0;1;0;0;BD MANSEAU;32
0;0;0;1;BABY;33
0;1;0;0;LOUIS CYR;32
0;0;0;1;BD STE ANNE;33
0;1;0;0;ANTONIO BARRETTE;32
1;0;0;0;MARIE MAI GARCEAU;32
0;1;0;0;GAUTHIER;32
0;1;0;0;FIRESTONE;32
0;1;0;0;ST CHARLES BORROMEE N;32
0;1;0;0;BD DUCHARME;32
0;1;0;0;ST MICHEL EN FACE;32
0;1;0;0;ST JOSEPH;32
0;1;0;0;ST ANTOINE;32
0;0;0;1;BD DUCHARME;33
0;2;0;0;CH DE L USINE;32
0;1;0;0;DE L EGLISE;32
0;0;0;1;ST ANTOINE;33
0;0;0;1;BD DUCHARME;33
0;0;0;1;ST ANTOINE;33
0;0;0;1;LAURIER;33
0;0;0;1;ST AIME;33
0;0;0;1;N-D N;33
0;0;0;1;AV DALCOURT;33
0;1;0;0;AV ST LAURENT;32
0;1;0;0;CH REGIMBALD;32
0;0;0;1;QUEEN;33
0;0;0;1;LAPORTE;33
0;1;0;0;4EME AV;32
0;0;0;1;CH ST JEAN;33
0;0;0;1;PRINCIPALE;33
0;2;0;0;QUEEN;32
0;1;0;0;ST GEORGES;32
0;0;0;1;;33
0;1;0;0;PRINCIPALE STAT DU;32
0;1;0;0;SUMMERHILL;32
0;0;0;1;QUEEN;33
0;1;0;0;DEQUOY;32
0;1;0;0;MASKINONGE;32
0;1;0;0;LEGER;32
0;1;0;0;BROSSARD STAT;32
0;0;0;1;ST GABRIEL;33
0;0;0;1;ST GABRIEL;33
0;0;0;1;N-D;33
0;1;0;0;RTE 153;32
0;1;0;0;;32
0;1;0;0;RTE 153;32
0;1;0;0;DU COUVENT;32
0;1;0;0;BD ST JOSEPH;32
0;1;0;0;LAVIOLETTE;32
0;1;0;0;N-D;32
0;1;0;0;GD RG;32
0;1;0;0;;32
0;0;0;0;15 N;32
1;0;0;0;AUT 40 E;32
0;1;0;0;;32
0;1;0;0;RG DU CORDON;32
0;0;0;1;821 CH MONTCALM;33
0;1;0;0;RTE 125;32
0;1;0;0;ST ISIDORE;32
0;1;0;0;;32
0;0;0;1;RTE 341;33
0;0;0;0;RG DU BAS ACHIGAN;32
0;0;0;1;RTE 341 S;33
0;0;0;1;RG 4;33
0;2;0;0;RG RIV N;32
0;0;0;1;RTE 335;33
1;0;0;0;RTE 335;32
0;1;0;0;RTE 339;32
0;1;0;0;RTE 335;32
0;0;0;1;RTE 125;33
0;1;0;0;ST ISIDORE;32
0;1;0;0;;32
0;1;0;0;CH DE LA MONTAGNE;32
0;1;0;0;CH ST GEORGES;32
0;0;0;1;CH GDE LIGNE;33
0;1;0;0;BLUEBERRY FOREST;32
0;1;0;0;STE ANGELIQUE;32
0;0;0;1;HERITAGE;33
0;1;0;0;PRINCIPALE FACE;32
0;0;0;1;DES ERABLES;33
0;0;0;1;CH HAUT DE LA CHUTE;33
0;0;0;1;RTE 338;33
0;1;0;0;POIRIER;32
0;1;0;0;CH DU FLEUVE;32
0;0;0;1;BORDELAIS;33
0;0;0;1;ST PIERRE;33
0;1;0;0;CITE DES JEUNES;32
0;3;0;0;ROYAL MTL;32
1;0;0;0;ILTUA;32
0;1;0;0;MOUNTAIN;32
0;1;0;0;TESSIER;32
0;0;0;1;AV BETHANY;33
0;0;0;1;;33
0;1;0;0;PRINCIPALE;32
0;1;0;0;RTE DES SEIGNEURS;32
0;0;0;1;BETHANY;33
1;0;0;0;TESSIER;32
0;1;0;0;AV ARGENTEUIL;32
0;1;0;0;BERRY;32
0;1;0;0;CH HARRINGTON;32
0;0;0;1;DU PAQUEBOT;33
1;0;0;0;STE PHILOMENE;32
0;1;0;0;;32
0;1;0;0;;32
0;1;0;0;;32
0;1;0;0;AUT DES LAURENTIDES;32
1;0;0;0;;32
1;0;0;0;;32
0;1;0;0;AUT LAURENTIEN;32
0;1;0;0;BD CARDINAL LEGER;32
0;1;0;0;AV ST CHARLES;32
0;1;0;0;GD BD;32
0;0;0;1;5E AV;33
0;0;0;1;BOURGET;33
0;0;0;1;DE TONNANCOUR;33
0;1;0;0;BD DON QUICHOTTE;32
0;0;0;1;BD CITE DES JEUNES;33
0;0;0;1;GD BD;33
0;1;0;0;3IEME AV;32
0;1;0;0;BD HARWOOD;32
0;0;0;1;AV ST CHARLES;33
0;0;0;2;5EME AV;33
0;1;0;0;BD CARDINAL LEGER;32
0;0;0;1;BD PERROT N;33
0;0;0;1;BD PERROT;33
0;1;0;0;JEANOTTE;32
0;0;0;1;BELLINI;33
0;0;0;1;ST JEAN BAPTISTE;33
0;0;0;1;HARWOOD;33
0;0;0;1;BD DON QUICHOTTE;33
0;1;0;0;RTE HARWOOD;32
0;0;0;1;MAURICE RICHARD;33
0;0;0;1;BD CARDINAL LEGER;33
0;0;0;1;BD PERROT;33
0;0;0;1;GD BD;33
0;0;0;1;LOUISE JOSEPHTE;33
0;0;0;1;ST CHARLES;33
0;0;0;1;ST CHARLES;33
0;0;0;1;CITE DES JEUNES;33
0;1;0;0;ST CHARLES;32
0;1;0;0;GD BD;32
0;1;0;0;BD HARWOOD;32
0;1;0;0;CAMERON;32
0;1;0;0;BD SACRE COEUR;32
0;0;0;1;BD SACRE COEUR;33
0;0;0;1;SACRE COEUR;33
0;1;0;0;BD ST FELICIEN;32
0;1;0;0;BD ST FELICIEN;32
0;0;0;1;RG 3;33
0;1;0;0;BD JOLLIET;32
0;1;0;0;PARFONDEVAL FACE A;32
0;0;0;1;BD LAFLECHE;33
0;0;0;1;BD LAFLECHE;33
0;0;0;1;BLANCHE;33
0;0;0;1;PERE ARNAUD;33
0;1;0;0;AV CREMAZIE;32
0;1;0;0;BD LAFLECHE;32
0;1;0;0;11E RUE;32
0;1;0;0;JEROMISH;32
0;1;0;0;DE L ANSE;32
0;1;0;0;DU PARC;32
0;0;0;1;CAYER;33
0;0;0;1;N-D;33
0;0;0;1;TRICENTENAIRE;33
0;0;0;1;CH LAVALTRIE;33
0;0;0;1;N-D;33
0;0;0;1;CH LAVALTRIE;33
0;1;0;0;DU QUAI;32
0;0;0;1;TRICENTENAIRE;33
0;1;0;0;ST ANTOINE;32
0;1;0;0;ST ANTOINE N;32
0;1;0;0;N-D;32
0;0;0;1;POLIQUIN;33
0;0;0;1;GDE COTE O;33
0;1;0;0;CH GEORGES;32
0;1;0;0;STEPHANIE;32
1;0;0;0;N-D;32
0;1;0;0;DU VIEUX POSTE;32
0;1;0;0;LEJEUNE;32
0;2;0;0;DES PLAQUEBIERES;32
0;1;0;0;ALLARD;32
0;1;0;0;KEGAOKA;32
0;0;0;2;SMITH;33
0;0;0;1;NAPOLEON;33
0;1;0;0;BD LAURE;32
0;1;0;0;SMITH;32
0;0;0;0;;32
0;0;0;1;RTE DE L AEROPORT;33
0;1;0;0;BD ST JUDE;32
0;1;0;0;BD DEQUEN FACE AU;32
0;1;0;0;MISTOUK;32
0;1;0;0;AV DU PONT S;32
0;0;0;1;CH DEQUEN;33
0;1;0;0;DUPONT S;32
0;1;0;0;CH DE LA MONTAGNE;32
0;0;0;1;AV DU PONT S;33
0;1;0;0;HARVEY O;32
0;0;0;1;N-D E;33
0;1;0;0;ST JUDE;32
0;0;0;1;ST ANTOINE;33
0;2;0;0;CHAMPAGNAT;32
0;1;0;0;AV DUPONT S;32
1;0;0;0;RTE DES MTS OTISH;32
0;0;0;1;3E RUE;33
0;0;0;2;2E RUE;33
0;0;0;1;BD MARTEL ST HONORE;33
0;1;0;0;CH TABLEAU;32
0;0;0;1;BD MARTEL;33
0;1;0;0;CH VOLAIR;32
0;0;0;1;BD MARTEL;33
0;1;0;0;CH ZEZ RIV AUX RATS;32
0;1;0;0;BD WALLBERG;32
0;1;0;0;BD WALLBERG;32
0;1;0;0;AV DE L EGLISE;32
0;1;0;0;BD WALLBERG;32
0;1;0;0;ST CYRILLE;32
0;1;0;0;PROVENCHER;32
0;0;0;1;AV ROBERVAL;33
0;0;0;0;PRINCIPALE;33
0;1;0;0;MARCOTTE;32
0;0;0;1;F X BOUCHARD;33
0;1;0;0;AV ROBERVAL;32
0;1;0;0;PRINCIPALE;32
0;0;0;1;BD LECLERC;33
0;1;0;0;BD KANE;32
0;1;0;0;JOHNNAIRNE;32
0;0;0;1;STE CATHERINE FACE;33
1;0;0;0;BD DE COMPORTE;32
0;1;0;0;BD DE COMPORTE;32
0;1;0;0;RTE 170;32
0;1;0;0;PRINCIPALE;32
0;1;0;0;RTE 269;32
0;1;0;0;RTE 271;32
0;0;0;1;;33
0;0;0;1;PRINCIPALE;33
0;0;0;1;BD LAURIER;33
0;0;0;1;;33
0;1;0;0;DUBOIS;32
0;1;0;0;1RE AV;32
0;1;0;0;1RE AV;32
0;1;0;0;120E RUE;32
0;1;0;0;1RE AV;32
0;1;0;0;BD LACROIX;32
0;1;0;0;RG 6 N EN FACE;32
0;1;0;0;;32
0;0;0;1;BD LACROIX;33
0;1;0;0;BD LACROIX;32
0;1;0;0;85E RUE;32
0;0;0;1;94E RUE;33
0;1;0;0;118E RUE;32
0;0;0;0;BD LACROIX;33
0;1;0;0;;32
0;1;0;0;20E RUE;32
0;1;0;0;;32
0;1;0;0;CH DU RG 7;32
0;1;0;0;BD RENAULT;32
0;1;0;0;BD RENAULT;32
0;1;0;0;105E RUE;32
0;1;0;0;PRINCIPALE;32
0;1;0;0;;32
0;1;0;0;RTE BEGIN;32
0;1;0;0;ST JOSEPH;32
0;2;0;0;CH GDE GRILLADE;32
0;0;0;1;COMMERCIALE;33
0;1;0;0;AV JOSEPH ALBERT;32
0;1;0;0;BD BEGIN;32
0;1;0;0;LESAGE;32
0;1;0;0;BONA DUSSAULT;32
0;0;0;1;DE L EGLISE;33
0;1;0;0;RTE 138;32
0;1;0;0;ST JOSEPH;32
0;0;0;1;RTE 138;33
0;1;0;0;BD BONA DUSSAULT;32
0;0;0;1;RTE 138;33
0;0;0;1;DUPONT;33
0;1;0;0;PRINCIPALE;32
0;1;0;0;RTE 138;32
0;1;0;0;RTE 138 FACE;32
0;1;0;0;ST CYRILLE;32
0;0;0;0;GDE LIGNE;32
0;1;0;0;;32
0;1;0;0;DOLLARD;32
0;1;0;0;BD ST ANNE;32
0;1;0;0;BD STE ANNE;32
0;1;0;0;AV ROYALE;32
0;0;0;1;RTE 138 FACE;33
0;1;0;0;CHARLES EUGENE MARQUIS;32
0;1;0;0;BD STE ANNE;32
0;1;0;0;;32
0;0;0;0;VAL LES NEIGES APP 4013;32
0;1;0;0;RTE DU SIROIS S;32
0;0;0;1;BD TACHE E;33
0;1;0;0;ST MAGLOIRE;32
0;1;0;0;CH DE LA RIV S;32
0;0;0;1;DE LA FRONTIERE E;33
0;1;0;0;RG 3 ET 4 E;32
0;0;0;1;PRINCIPALE;33
0;0;0;1;LAFONTAINE;33
0;1;0;0;LAFONTAINE;32
0;1;0;0;FRONTENAC;32
0;0;0;0;LAFONTAINE;32
1;0;0;0;FRONTENAC;32
0;1;0;0;ARMAND THERIAULT;32
0;1;0;0;DES CERISIERS;32
0;1;0;0;BD ARMAND THERIAULT;32
0;1;0;0;RTE 132 O;32
0;1;0;0;LAFONTAINE;32
0;0;0;1;BD CARTIER;33
0;1;0;0;DU ROCHER;32
0;1;0;0;DOLLARD;32
0;1;0;0;AMYOT;32
0;1;0;0;TEMISCOUATA;32
1;0;0;0;GRANDE LIGNE S;32
0;1;0;0;CH RIV VERTE;32
0;0;0;1;GASPE O;33
0;0;0;1;PRINCIPALE;33
0;1;0;0;RTE 230;32
0;0;0;1;ST ANDRE;33
0;1;0;0;RTE DE LA FERME;32
0;1;0;0;3E RUE FRASER;32
0;1;0;0;;32
0;1;0;0;PELLETIER COOP PROVIGO;32
0;0;0;1;CH TOUR DU LAC;33
0;0;0;1;TOUR DU LAC;33
0;0;0;1;HILLSIDE;33
0;0;0;1;CH TOUR DU LAC;33
0;0;0;1;TOUR DU LAC;33
0;1;0;1;CH DU HIBOU;33
0;0;0;1;DES MELEZES;33
0;0;0;1;CH PRINCIPAL;33
0;0;0;1;CH DE L HOPITAL;33
0;1;0;0;CH TURBIDE;32
0;0;0;1;PRINCIPAL;33
0;1;0;0;GDE AL;32
0;1;0;0;DAIGNEAULT;32
0;0;0;1;RTE 132;33
0;1;0;0;RTE 132 O;32
0;0;0;1;BD RENE LEVESQUE O;33
0;1;0;0;BD RENE LEVESQUE;32
0;1;0;0;DU PARC;32
1;0;0;0;BD RENE LEVESQUE E;32
0;1;0;0;ADAMS;32
0;1;0;0;DE LA REINE;32
0;1;0;0;DE LA REINE;32
0;0;0;1;JACQUES CARTIER;33
0;1;0;0;BAKER;32
0;0;0;1;;33
0;0;0;2;8E RUE;33
0;0;0;1;BD GERARD D LEVESQUE O;33
0;0;0;1;GERARD D LEVESQUE O;33
0;1;0;0;RTE DE LA RIVIERE;32
0;1;0;0;253 ST PIE X;32
0;1;0;0;;32
0;0;0;1;RTE 132;33
0;0;0;1;;33
0;1;0;0;TERRY FOX;32
0;0;0;1;BELAIR;33
0;1;0;0;MAC DONALD;32
0;0;0;1;DAIGNEAULT;33
0;1;0;0;PRINCIPALE;32
0;1;0;0;LINDSAY;32
0;1;0;0;SANATORIUM;32
0;1;0;0;ST REMI;32
0;1;0;0;JOGUES;32
0;1;0;0;BD ST BENOIT O;32
0;0;0;1;DESBIENS;33
0;0;0;1;ST BENOIS O;33
0;1;0;0;DES FORGES;32
0;1;0;0;ST JEAN BAPTISTE;32
0;1;0;0;;32
0;0;0;2;AV D AMOURS;33
0;1;0;0;PHARE E;32
0;1;0;0;DES SAUMONS;32
0;0;0;1;RG ST BENOIT;33
0;1;0;0;BD QUEVILLON;32
0;1;0;0;SIROIS;32
0;1;0;0;ST PIERRE;32
0;1;0;0;MTEE INDUSTRIELLE;32
2;0;0;0;DES SAULES;32
0;0;0;1;N-D E;33
0;0;0;0;PRINCIPALE E;32
0;0;0;1;AV ROULEAU;33
0;0;0;1;AV CATHEDRALE;33
0;0;0;1;ST PIERRE;33
0;1;0;0;CH DU 3IEME RG DU BIC;32
0;0;0;1;BD DU RIVAGE;33
0;0;0;1;AV SIROIS;33
0;0;0;1;LEONIDAS;33
0;0;0;1;ARTHUR BUIES E BD;33
0;0;0;1;AV CATHEDRALE;33
0;1;0;0;ST GERMAIN O;32
0;1;0;0;2E RUE E;32
0;0;0;0;ST GERMAIN E;33
0;0;0;1;BD ARTHUR BUIES O;33
0;0;0;1;DES ARTISANS;33
0;1;0;0;ST GERMAIN E;32
0;0;0;1;ROULEAU;33
0;1;0;0;EVECHE;32
0;1;0;0;BELZILE;32
0;1;0;0;DES VETERANS;32
0;1;0;0;AV ROULEAU;32
0;1;0;0;ST GERMAIN E;32
0;1;0;0;BD STE ANNE O;32
0;0;0;0;;32
0;1;0;0;RG LAFRENIERE;32
0;1;0;0;N-D;32
0;0;0;1;JEAN BAPTISTE;33
0;1;0;0;;32
0;1;0;0;LUGNO;32
0;1;0;0;DE L EGLISE;32
0;1;0;0;;32
1;0;0;0;;32
0;0;0;1;RG ST GEORGES;33
0;1;0;0;CH DES HAUTEURS;32
0;1;0;0;DE L EGLISE;32
0;0;0;0;LAC SUPERIEUR;33
0;0;0;1;11E AV;33
0;0;0;0;;33
0;1;0;0;PRINCIPALE;32
0;1;0;0;;32
0;0;0;1;ESTACADE PONT CHAMPLAIN AU CENTR;33
0;2;0;0;CH ROYAL;32
0;0;0;1;;33
0;1;0;0;;32
0;1;0;0;BILODEAU;32
0;0;0;0;12EMR RG O;33
0;1;0;0;LECLERC;32
0;0;1;0;;33
0;1;0;0;PRINCIPALE;32
0;0;0;1;AV ST LOUIS;33
0;0;0;1;;33
0;1;0;0;4E RG;32
0;0;0;1;BD TRUDEL E;33
0;0;0;1;BD TRUDEL E;33
1;0;0;0;DES DALLES;32
0;1;0;0;BD DE STE ADELE;32
0;1;0;0;AV DE LA COLLINE;32
0;2;0;0;CH DU VILLAGE;32
0;1;0;0;BD STE ADELE;32
0;1;0;0;BD DES LAURENTIDES;32
0;1;0;0;PRINCIPALE;32
0;0;0;1;CH DU VILLAGE;33
0;0;0;1;CH VAL DE LOIRE;33
0;2;0;0;;32
0;1;0;0;AV ST DENIS STAT;32
0;1;0;0;PRINCIPALE;32
0;1;0;0;CH DU VILLAGE;32
0;1;0;0;CH BELISLE;32
0;1;0;0;AV ST JACQUES;32
0;1;0;0;MTEE ARGENTEUIL;32
0;1;0;0;CH VANCOUR;32
0;1;0;0;DUFFERIN;32
0;0;1;1;RTE BAIE JAMES;33
0;1;0;0;DEQUEN;32
0;1;0;0;AUT 70;32
0;1;0;0;STE MARIE;32
0;1;0;0;CH DU LAC BLEU;32
0;0;0;1;CH DU LAC MORENCY;33
0;1;0;0;LANDRY;32
0;1;0;0;CH DES HAUTEURS;32
0;1;0;0;VOIE DE CIRCULATION DELTA;32
0;1;0;0;;32
0;1;0;0;ST CHARLES;32
0;1;0;0;BD DES SOURCES;32
0;1;0;0;GOUIN O;32
0;1;0;0;BD GOUIN O;32
0;0;0;1;BD PIERREFONDS;33
0;1;0;0;;32
0;1;0;0;;32
0;1;0;0;ST CHARLES FACE;32
0;1;0;0;MEIGHEN;32
0;1;0;0;GOUIN;32
0;1;0;0;11E AV ET 8E RUE;32
0;0;0;1;DE VERSAILLES;33
0;1;0;0;PIERREFONDS BD;32
0;1;0;0;GOUIN O;32
0;1;0;0;BD DES SOURCES ET S;32
0;1;0;0;BD PIERREFONDS;32
0;1;0;0;ANTOINE FAUCON;32
0;0;0;1;BD PIERREFONDS;33
0;0;0;1;ST CHARLES;33
0;0;0;1;BD PIERREFONDS;33
0;0;0;1;BD GOUIN;33
0;0;0;1;ST CHARLES;33
0;0;0;1;DES CAGEUX;33
0;1;0;0;BD DE PIERREFONDS;32
0;1;0;0;11E AV;32
0;1;0;0;PIERREFONDS;32
0;1;0;0;BD GOUIN;32
0;0;0;1;MEIGHEN;33
0;0;0;1;ST CHARLES;33
0;1;0;0;BD GOUIN O;32
0;0;0;1;PIERREFONDS BD;33
0;2;0;0;JEAN BRILLANT;32
0;1;0;0;GOUIN;32
0;1;0;0;PIERREFONDS;32
0;0;0;1;PIERREFONDS BD;33
0;1;0;0;HYMAN;32
0;1;0;0;DAVIGNON;32
0;1;0;0;BRUNSWICK;32
0;1;0;0;BRUNSWICK;32
0;0;0;1;KINGSLEY;33
0;0;0;1;LAKE;33
0;0;0;1;DAVIGNON;33
0;0;0;1;DES SOURCES;33
0;0;0;1;BD ST JEAN;33
0;1;0;0;BD ST JEAN;32
0;1;0;0;BD DES SOURCES;32
0;0;0;1;DES SOURCES;33
0;1;0;0;BAFFIN;32
0;0;0;1;BD DES SOURCES;33
0;0;0;1;TECUMSEH;33
0;1;0;0;ST REGIS;32
0;1;0;0;BRUNSWICK;32
0;0;0;1;ST JEAN;33
0;1;0;0;MAISONNEUVE;32
0;0;0;1;SOURCES DES;33
0;1;0;0;TECUMSEH;32
0;1;0;0;ST JEAN N;32
0;1;0;0;TRANSCANADIENNE;32
0;1;0;0;ROMEO VACHON PET;32
0;1;0;0;HYMUS;32
0;1;0;0;MOUNT PLEASANT;32
0;1;0;0;ST JEAN;32
0;1;0;0;CARDINAL;32
0;0;0;1;BD DU LAC LAKESHORE;33
0;1;0;0;BD ROMEO VACHON N;32
0;1;0;0;SOURCES BD;32
0;0;0;1;BORD DU LAC LAKESHORE;33
0;0;0;1;HYMUS;33
0;0;0;1;BORD DU LAC ET LAKESHORE;33
0;0;0;1;BORD DU LAC LAKESHORE;33
0;1;0;0;BRUNSWICK;32
0;1;0;0;TRANSCANADIENNE;32
0;1;0;0;ROMEO VACHON N;32
0;1;0;0;STILLVIEW;32
0;0;0;1;HYMUS;33
0;0;0;1;VICTORIA ET MARIE ANNE;33
0;1;0;0;ROMEO VACHON;32
0;0;0;0;ST JEAN;32
0;1;0;0;CANVIN;32
0;0;0;1;VICTORIA;33
0;0;0;1;ELMWOOD;33
0;1;0;0;TRANSCANADIENNE;32
0;1;0;0;ST JEAN;32
0;0;0;1;ST LOUIS;33
0;1;0;0;DOUGLAS SHAND;32
0;1;0;0;BORD DU LAC;32
0;1;0;0;DAWSON;32
0;1;0;0;ST LOUIS;32
0;1;0;0;BD ST JEAN;32
0;1;0;0;BEAULAC;32
0;1;0;0;MARCEL LAURIN;32
0;1;0;0;;32
0;2;0;0;THIMENS;32
0;1;0;0;COTE VERTU;32
0;1;0;0;ST GERMAIN;32
0;1;0;0;KELLER;32
0;1;0;0;DECARIE;32
1;0;0;0;COTE VERTU VIAD;32
0;1;0;0;COTE VERTU;32
0;1;0;0;BARRE;32
0;1;0;0;COTE VERTU;32
0;1;0;0;DECARIE;32
0;1;0;0;MARCEL LAURIN;32
0;1;0;0;CYPIHOT;32
0;2;0;0;COTE VERTU;32
0;0;0;1;CHARLES DARWIN;33
0;0;0;1;DECARIE;33
0;1;0;0;O BRIEN;32
0;0;0;1;CARDINAL;33
0;0;0;1;BD COTE VERTU;33
0;0;0;1;COTE VERTU;33
0;0;0;1;O BRIEN;33
